Nit;Fecha Corte;Duracion;Ingresos de actividades ordinarias;Costo de ventas;Ganancia bruta;Otros ingresos;Gastos de ventas;Gastos de administración;Otros gastos;Otras ganancias (pérdidas);Ganancia (pérdida) por actividades de operación;Ingresos financieros;Costos financieros;Ganancia (pérdida), antes de impuestos;Ingreso (gasto) por impuestos;Ganancia (pérdida) procedente de operaciones continuadas;Ganancia (pérdida) procedente de operaciones discontinuadas;Ganancia (pérdida)
800085480;31/12/2016;2016;16511263;12539303;3971960;0;171466;1706176;0;0;2094318;685892;842765;1937445;692765;1244680;0;1244680
900461923;31/12/2016;2016;8678150;7894870;783280;79553;291489;712271;1311;;-142238;484305;625140;-283073;15541;-298614;;-298614
900398821;31/12/2016;2016;0;0;0;419836;775;48162;424187;0;-53288;;;-53288;-41286;-12002;;-12002
800040422;31/12/2016;2016;31980878;2229319;29751559;929563;0;29344491;0;0;1336631;;279106;1057525;0;1057525;-498600;558925
800063072;31/12/2016;2016;20895184;20047080;848104;0;;410337;;;437767;558674;1069115;-72674;18123;-90797;;-90797
900223930;31/12/2016;2016;0;0;0;3924;1600;16941;0;0;-14617;0;4127;-18744;5;-18749;0;-18749
900065924;31/12/2016;2016;27367;0;27367;0;0;8408;236;413320;432043;0;0;432043;6389;425654;0;425654
800176920;31/12/2016;2016;176691;;176691;0;;200177;1520;0;-25006;8;2689;-27687;253;-27940;;-27940
900532621;31/12/2016;2016;67271;;67271;0;;60443;;;6828;;;6828;490;6338;;6338
900400319;31/12/2016;2016;4664462;4277312;387150;802;220429;40458;182816;-304;-56055;;81565;-137620;-34405;-103215;;-103215
900694917;31/12/2016;2016;12075625;9957104;2118521;23048;757929;744540;20843;0;618257;4908;568050;55115;35380;19735;0;19735
900212828;31/12/2016;2016;4858887;298988;4559899;0;224178;2344989;304488;0;1686244;;;1686244;356155;1330089;;1330089
800053986;31/12/2016;2016;4571218;2819926;1751292;85333;1231896;293604;59048;;252077;;;252077;91966;160111;;160111
830099732;31/12/2016;2016;9419552;6906573;2512979;0;989508;958103;0;0;565368;261600;442701;384267;229745;154522;0;154522
830146204;31/12/2016;2016;1034405;501600;532805;620573;53958;770663;112225;0;216532;10206;165635;61103;19586;41517;0;41517
830023518;31/12/2016;2016;13525138;8808282;4716856;7034;1921124;1103560;96388;;1602818;200997;363062;1440753;605606;835147;;835147
830048425;31/12/2016;2016;9651778;4069540;5582238;827638;107833;3718143;627550;;1956350;9421;54365;1911406;15799;1895607;;1895607
805020824;31/12/2016;2016;3236819;1506316;1730503;50791;806523;655595;21979;0;297197;311625;575995;32827;-25152;57979;;57979
900250847;31/12/2016;2016;990698;553790;436908;0;63622;442902;13066;12186;-70496;0;0;-70496;35114;-105610;0;-105610
900625924;31/12/2016;2016;1056300;2417995;-1361695;22832;10823;275865;0;0;-1625551;0;9002;-1634553;-43294;-1591259;0;-1591259
816007121;31/12/2016;2016;8219769;6016626;2203143;232206;;1054912;37839;;1342598;316;489137;853777;318425;535352;;535352
830114522;31/12/2016;2016;5079873;2720779;2359094;784;1072640;622953;357833;;306452;52536;;358988;121594;237394;;237394
800228026;31/12/2016;2016;110976184;68896051;42080133;2704546;;24062916;2188636;;18533127;;45845;18487282;1014923;17472359;;17472359
800226923;31/12/2016;2016;3509857;2651920;857937;12330;81750;476365;17842;;294310;22873;6564;310619;98724;211895;;211895
800193524;31/12/2016;2016;999452;758272;241180;0;0;124713;0;0;116467;0;3194;113273;38434;74839;0;74839
900631425;31/12/2016;2016;501120;;501120;4533;32499;209762;41182;;222210;;115310;106900;-50601;157501;;157501
900456885;31/12/2016;2016;9487082;;9487082;361463;582170;8082850;81618;;1101907;;53759;1048148;308432;739716;;739716
830107719;31/12/2016;2016;9608051;4009847;5598204;0;5393064;82296;0;;122844;59226;248950;-66880;10039;-76919;0;-76919
900482123;31/12/2016;2016;20444158;16144116;4300042;53968;;2090931;35717;;2227362;;1605050;622312;239302;383010;;383010
900258522;31/12/2016;2016;382662;271559;111103;677801;0;271252;337349;0;180303;;0;180303;60157;120146;0;120146
900317324;31/12/2016;2016;678684;525773;152911;0;0;89081;22295;0;41535;0;0;41535;13707;27828;0;27828
806013332;31/12/2016;2016;9704043;7139199;2564844;18416;75457;803549;91454;0;1612800;13144;424825;1201119;472567;728552;;728552
800247622;31/12/2016;2016;13996;25682;-11686;756191;;816266;;;-71761;5;40916;-112672;-48097;-64575;;-64575
804001537;31/12/2016;2016;12016165;10440343;1575822;375158;154419;464223;151661;;1180677;26070;335985;870762;359518;511244;;511244
800207123;31/12/2016;2016;6204188;3984174;2220014;20033;483811;1001983;46322;;707931;6981;76246;638666;241279;397387;;397387
900335130;31/12/2016;2016;0;366380;-366380;426591;0;1477;58306;;428;;;428;21787;-21359;;-21359
815000624;31/12/2016;2016;11125084;7136614;3988470;272385;2408196;786878;99129;;966652;;768938;197714;106368;91346;;91346
830101416;31/12/2016;2016;4506032;3142637;1363395;61712;718517;444838;54585;;207167;555;85277;122445;38120;84325;;84325
800239610;31/12/2016;2016;9286051;7940203;1345848;223488;505966;;502219;;561151;1289;392092;170348;110361;59987;;59987
800035120;31/12/2016;2016;36849209;32851257;3997952;278048;1404561;778115;172438;15300;1936186;111445;347885;1699746;670330;1029416;0;1029416
830005424;31/12/2016;2016;12552608;5801218;6751390;0;29728;2606427;;;4115235;480530;156667;4439098;214864;4224234;;4224234
800137685;31/12/2016;2016;198204;;198204;87309;;158612;180;;126721;1378;15732;112367;16094;96273;;96273
822007117;31/12/2016;2016;119328577;109209573;10119004;5117879;5140691;3666956;3691430;0;2737806;0;0;2737806;930922;1806884;0;1806884
890939742;31/12/2016;2016;4974131;2021272;2952859;11510;2060974;347038;56142;;500215;4721;100262;404674;162300;242374;0;242374
860001119;31/12/2016;2016;1892117;1381681;510436;102779;2300;324043;4340;;282532;;96111;186421;62732;123689;;123689
800053310;31/12/2016;2016;9316960;6000572;3316388;0;2380474;344338;0;52299;643875;334859;217855;760879;279775;481104;12803;493907
860535240;31/12/2016;2016;0;;0;0;;8542;2562641;;-2571183;;;-2571183;4597;-2575780;;-2575780
890207224;31/12/2016;2016;3409536;2191634;1217902;0;351088;741711;;;125103;;;125103;;125103;;125103
860031025;31/12/2016;2016;964873;;964873;2104;;605917;926;;360134;;6848;353286;78419;274867;;274867
860010029;31/12/2016;2016;0;0;0;576755;0;769302;26865;0;-219412;160309;83361;-142464;19272;-161736;0;-161736
900499256;31/12/2016;2016;429324;50000;379324;192754;41661;229103;;;301314;;26570;274744;23159;251585;;251585
830047431;31/12/2016;2016;2750367;;2750367;9024;;2636688;77393;;45310;;;45310;36814;8496;;8496
830113719;31/12/2016;2016;12156933;10799980;1356953;970465;;1044955;45763;;1236700;33939;55312;1215327;419455;795872;;795872
890001862;31/12/2016;2016;11122700;8617319;2505381;0;279677;2119624;;;106080;481744;318834;268990;181201;87789;;87789
890910707;31/12/2016;2016;255595;;255595;18134;;217526;1538;;54665;91;31370;23386;24429;-1043;;-1043
900307212;31/12/2016;2016;4023130;542876;3480254;165727;1635486;1567232;1439909;;-996646;;;-996646;;-996646;;-996646
830062725;31/12/2016;2016;7274138;5878122;1396016;877004;0;1167448;517938;0;587634;0;0;587634;191944;395690;0;395690
800175223;31/12/2016;2016;65303847;57999077;7304770;1817410;8394732;;;;727448;;359469;367979;339410;28569;;28569
900468521;31/12/2016;2016;27791961;23768173;4023788;0;1617194;1290923;301081;;814590;;;814590;273546;541044;;541044
900928423;31/12/2016;2016;1625929;;1625929;4530;;725316;109;;905034;;3848;901186;321868;579318;;579318
822005972;31/12/2016;2016;2810266;1900;2808366;16006;1157335;517766;27565;;1121706;2;1641;1120067;56061;1064006;;1064006
805023637;31/12/2016;2016;5743758;4013724;1730034;17646;205502;330516;3068;;1208594;;359685;848909;302712;546197;;546197
900238934;31/12/2016;2016;3082052;924853;2157199;304177;1526706;133824;314395;0;486451;0;0;486451;165202;321249;0;321249
830037960;31/12/2016;2016;11404570;9249350;2155220;4569;;937393;533371;;689025;;;689025;353553;335472;;335472
804012721;31/12/2016;2016;5479123;765793;4713330;335771;;1401592;;;3647509;;;3647509;1892182;1755327;;1755327
811039122;31/12/2016;2016;5955784;5696394;259390;7123;;75187;46012;;145314;75407;;220721;82772;137949;;137949
890926421;31/12/2016;2016;298078;139958;158120;761;1469;126227;400;0;30785;92;1198;29679;18987;10692;0;10692
900347639;31/12/2016;2016;0;0;0;0;0;;14559;0;-14559;2348;0;-12211;3223;-15434;;-15434
900114825;31/12/2016;2016;7544885;5222803;2322082;51071;64120;291485;951435;0;1066113;4472;201161;869424;-511087;1380511;0;1380511
830508807;31/12/2016;2016;366583;86079;280504;56959;0;460018;33504;0;-156059;0;0;-156059;;-156059;0;-156059
900282116;31/12/2016;2016;1122297;353628;768669;24150;;457104;394585;;-58870;244863;;185993;70159;115834;;115834
860517522;31/12/2016;2016;30465010;28107802;2357208;5361997;0;1621716;0;0;6097489;0;251907;5845582;395886;5449696;0;5449696
900537821;31/12/2016;2016;3831061;2073704;1757357;8809;104614;527586;245885;0;888081;13326;39581;861826;-123975;985801;0;985801
800050622;31/12/2016;2016;4121295;3798339;322956;31329;152777;95451;10849;0;95208;1323;0;96531;25427;71104;0;71104
860052417;31/12/2016;2016;5506326;2469964;3036362;245797;578146;1319996;365697;0;1018320;0;0;1018320;380000;638320;4333;642653
900059734;31/12/2016;2016;649960;;649960;82063;;5579489;11259313;;-16106779;;;-16106779;347997;-16454776;;-16454776
900394713;31/12/2016;2016;79446;;79446;35;;103605;1;;-24125;47373;1633;21615;37891;-16276;;-16276
900008033;31/12/2016;2016;4022280;2995994;1026286;131016;;571991;48152;;537159;;298022;239137;139851;99286;;99286
830091224;31/12/2016;2016;1510957;;1510957;682962;;1429419;646587;;117913;;;117913;43849;74064;;74064
830063021;31/12/2016;2016;23253119;21671549;1581570;331077;0;1246997;64777;0;600873;0;456740;144133;0;144133;0;144133
800216125;31/12/2016;2016;9091441;6118030;2973411;272488;1751182;1032929;84009;;377779;;161231;216548;73626;142922;-14292;128630
890204639;31/12/2016;2016;339053;0;339053;13337;0;338138;0;0;14252;0;3623;10629;7654;2975;0;2975
900352122;31/12/2016;2016;5989700;4591613;1398087;641110;215116;1310224;598309;;-84452;93194;;8742;45557;-36815;;-36815
900392220;31/12/2016;2016;3536815;1751420;1785395;5038;56043;85786;118987;;1529617;;;1529617;351463;1178154;;1178154
900632425;31/12/2016;2016;134965;0;134965;42;0;82610;7751;0;44646;0;127;44519;10071;34448;0;34448
900429518;31/12/2016;2016;499463;37771;461692;912;393186;63600;54309;;-48491;;;-48491;5154;-53645;;-53645
800136124;31/12/2016;2016;2386113;1579581;806532;6129;398126;120420;17984;;276131;1282;31071;246342;93277;153065;;153065
900577917;31/12/2016;2016;2158812;871159;1287653;25028;1120780;343813;132310;;-284222;;;-284222;;-284222;;-284222
811036721;31/12/2016;2016;690160;12456;677704;2017;0;63338;0;0;616383;0;0;616383;30586;585797;0;585797
800049527;31/12/2016;2016;33943812;21794177;12149635;673118;8942992;1670102;256842;0;1952817;2467529;3806994;613352;293816;319536;0;319536
900403633;31/12/2016;2016;5248371;3539731;1708640;53524;948646;463406;;;350112;;171578;178534;83970;94564;;94564
800135923;31/12/2016;2016;2666623;1144466;1522157;2784;317925;884950;15158;6352;313260;13522;128220;198562;68489;130073;;130073
830069656;31/12/2016;2016;1392779;900677;492102;226341;13868;367515;47119;0;289941;174425;148295;316071;52284;263787;;263787
800222923;31/12/2016;2016;171573;;171573;1238;;152678;610;;19523;;;19523;10537;8986;;8986
890115917;31/12/2016;2016;25425809;20109813;5315996;151324;1529820;1790027;105516;0;2041957;306504;1749079;599382;96390;502992;0;502992
900695425;31/12/2016;2016;0;2508018;-2508018;8146;;170317;58;;-2670247;200;4829;-2674876;447765;-3122641;;-3122641
900448624;31/12/2016;2016;7054151;6541297;512854;409652;508241;86996;177736;;149533;;;149533;;149533;;149533
860521541;31/12/2016;2016;57146;;57146;265;;53663;559;;3189;;1171;2018;3599;-1581;;-1581
900416225;31/12/2016;2016;21075951;17406648;3669303;60976;1442902;1143123;0;0;1144254;85813;291455;938612;391120;547492;;547492
900551120;31/12/2016;2016;2193550;723513;1470037;51322;0;973540;379221;0;168598;;;168598;42150;126448;;126448
900378623;31/12/2016;2016;1503637;121895;1381742;143137;;1145893;157822;;221164;;;221164;102337;118827;;118827
890305773;31/12/2016;2016;17077221;1537559;15539662;677369;18826799;1774630;;;-4384398;145939;1523612;-5762071;;-5762071;;-5762071
900719939;31/12/2016;2016;23025088;7255320;15769768;410988;4881152;19948250;609170;;-9257816;;;-9257816;;-9257816;-301686;-9559502
830063933;31/12/2016;2016;5360060;3889542;1470518;93489;475068;770188;145;;318606;112576;24405;406777;101785;304992;;304992
830094425;31/12/2016;2016;11930457;;11930457;6129731;7880999;2998696;133088;-187043;6860362;169579;;7029941;2748822;4281119;;4281119
890200721;31/12/2016;2016;2671852;;2671852;3208;;2024216;447;;650397;56081;16503;689975;240780;449195;;449195
802004425;31/12/2016;2016;761832;143839;617993;89958;;421248;27563;;259140;;9908;249232;88664;160568;;160568
900244818;31/12/2016;2016;408931;;408931;750;;296333;;;113348;;26759;86589;21325;65264;;65264
800061323;31/12/2016;2016;1857321;1156770;700551;378;;440060;139828;;121041;;;121041;43037;78004;;78004
900127417;31/12/2016;2016;567196;40022;527174;18945;0;462696;15585;0;67838;0;0;67838;23064;44774;0;44774
811026321;31/12/2016;2016;8325907;8295806;30101;165;;98353;6118;;-74205;158528;18273;66050;23320;42730;;42730
900588848;31/12/2016;2016;0;0;0;5089;0;13995;0;0;-8906;;366;-9272;23610;-32882;;-32882
900259124;31/12/2016;2016;2573906;1823244;750662;663794;;660764;91852;;661840;;;661840;143363;518477;;518477
830112832;31/12/2016;2016;1289825;690933;598892;131353;0;91309;251045;0;387891;0;11386;376505;205246;171259;0;171259
900107233;31/12/2016;2016;4375701;3996884;378817;372;;194302;;;184887;;167927;16960;6570;10390;;10390
900300335;31/12/2016;2016;400873;0;400873;15773;0;140027;291;0;276328;126305;1979;400654;48589;352065;0;352065
824003724;31/12/2016;2016;55349076;43818258;11530818;0;9198973;693301;567209;;1071335;862121;873131;1060325;360511;699814;;699814
900473125;31/12/2016;2016;99996;0;99996;40500;10216;47348;3755;0;79177;;;79177;14190;64987;;64987
900138444;31/12/2016;2016;20902354;14390118;6512236;50178;4893087;964910;41831;-40163;622423;0;347513;274910;95296;179614;0;179614
890115118;31/12/2016;2016;3669162;2150159;1519003;128943;694534;378150;163424;0;411838;0;0;411838;158154;253684;0;253684
830137921;31/12/2016;2016;6944517;3884391;3060126;80;923555;911196;158001;;1067454;;;1067454;461129;606325;;606325
830143020;31/12/2016;2016;4176502;3002435;1174067;182860;479136;852299;;;25492;34735;30172;30055;;30055;;30055
800082225;31/12/2016;2016;3858375;2181612;1676763;238915;546324;964329;381507;;23518;;;23518;73025;-49507;;-49507
800221421;31/12/2016;2016;19297233;16190114;3107119;790125;1150715;282247;197575;0;2266707;0;0;2266707;936845;1329862;;1329862
900396129;31/12/2016;2016;220701;147341;73360;0;;61384;;;11976;;3245;8731;4072;4659;;4659
900075823;31/12/2016;2016;3632500;2050269;1582231;22920;175185;622236;125846;0;681884;44001;170264;555621;127726;427895;0;427895
900186421;31/12/2016;2016;1833399;;1833399;478463;;2032038;76538;;203286;9151;128733;83704;83371;333;;333
890900162;31/12/2016;2016;1901983;1459786;442197;58400;72614;281417;37334;18101;127333;28492;13287;142538;29182;113356;0;113356
900330819;31/12/2016;2016;33846542;30680410;3166132;1352255;1536149;2053638;754996;;173604;;;173604;76385;97219;;97219
900390425;31/12/2016;2016;0;;0;1415366;334904;1899430;;;-818968;;245518;-1064486;-49209;-1015277;;-1015277
900710525;31/12/2016;2016;7901230;;7901230;35869;;7643629;55751;;237719;27658;138023;127354;70867;56487;;56487
900779222;31/12/2016;2016;0;;0;0;;105630;;;-105630;;46;-105676;;-105676;;-105676
890109707;31/12/2016;2016;11800722;9547574;2253148;240135;349975;729263;697931;0;716114;4312;0;720426;113758;606668;0;606668
900055521;31/12/2016;2016;5116409;4344023;772386;8506;;106498;;;674394;2587;85950;591031;211001;380030;;380030
900480224;31/12/2016;2016;1008190;1037362;-29172;141342;;;5304;;106866;19065;1604;124327;51102;73225;;73225
805029025;31/12/2016;2016;21539693;19267015;2272678;350000;350000;1116322;1003555;;152801;0;;152801;72528;80273;;80273
900274921;31/12/2016;2016;2794738;813266;1981472;0;1390114;131248;38267;0;421843;172;35736;386279;16651;369628;0;369628
813002871;31/12/2016;2016;3011583;2717959;293624;230;16896;166121;31831;;79006;;117;78889;34193;44696;;44696
832010623;31/12/2016;2016;2904606;2149355;755251;203171;;364878;246766;;346778;;198479;148299;76471;71828;;71828
800121823;31/12/2016;2016;11662278;8834046;2828232;114947;1013770;1074991;264914;;589504;117922;320092;387334;232975;154359;;154359
802007729;31/12/2016;2016;1000938;823966;176972;0;0;98108;4668;0;74196;0;0;74196;27331;46865;0;46865
900519621;31/12/2016;2016;21340124;20407649;932475;97354;741438;0;;;288391;0;20423;267968;69137;198831;0;198831
860508826;31/12/2016;2016;20291884;14233554;6058330;1203042;3202175;2001543;7651;;2050003;493413;310651;2232765;697652;1535113;;1535113
890310028;31/12/2016;2016;127743;0;127743;0;0;84264;31670;0;11809;0;0;11809;4223;7586;0;7586
806006113;31/12/2016;2016;24902658;22161210;2741448;556553;1154319;715078;849026;;579578;;;579578;;579578;;579578
802006132;31/12/2016;2016;1504186;0;1504186;6027950;545830;89839;166;0;6896301;158;707780;6188679;677779;5510900;0;5510900
900114122;31/12/2016;2016;63925323;50788679;13136644;444302;863691;4192342;2397675;;6127238;;;6127238;2214412;3912826;;3912826
800232329;31/12/2016;2016;4559198;2303675;2255523;65349;800943;856084;;;663845;;166432;497413;165521;331892;;331892
802002021;31/12/2016;2016;739701;;739701;142195;;2015065;11527;;-1144696;;163257;-1307953;;-1307953;;-1307953
806005741;31/12/2016;2016;25051451;22318820;2732631;213787;;536973;;;2409445;;796726;1612719;241117;1371602;;1371602
830014721;31/12/2016;2016;6318500;3924957;2393543;158785;1325680;516667;168705;;541276;;;541276;184034;357242;;357242
900337425;31/12/2016;2016;0;27224;-27224;0;;19866;1330;;-48420;117472;60547;8505;;8505;;8505
890900045;31/12/2016;2016;38322885;27845635;10477250;288138;6009501;3069769;242711;496819;1940226;;93559;1846667;585823;1260844;;1260844
860026922;31/12/2016;2016;245361;98004;147357;1;;161376;5465;;-19483;;;-19483;19497;-38980;;-38980
804011625;31/12/2016;2016;204968;0;204968;900985;0;129825;49927;71361;997562;0;0;997562;91541;906021;0;906021
900075225;31/12/2016;2016;3866423;2190056;1676367;0;763364;295339;31659;;586005;20585;140777;465813;181800;284013;;284013
830083523;31/12/2016;2016;12072704;10064687;2008017;448548;0;1160267;426612;0;869686;0;0;869686;295693;573993;0;573993
900560720;31/12/2016;2016;157142;;157142;97120;;146806;73097;;34359;;29083;5276;15;5261;;5261
890318423;31/12/2016;2016;1231209;1148253;82956;40456;0;68560;4188;0;50664;754;3521;47897;17753;30144;0;30144
860001623;31/12/2016;2016;21138542;10547628;10590914;2459205;1509533;3730807;4233977;;3575802;;;3575802;1417417;2158385;;2158385
890104625;31/12/2016;2016;4536104;3108256;1427848;166269;;741999;9784;;842334;;36667;805667;274418;531249;;531249
830013922;31/12/2016;2016;10221525;7232657;2988868;193600;939321;1124824;128442;;989881;;;989881;334839;655042;;655042
830144319;31/12/2016;2016;3341767;;3341767;78;2272546;543753;554316;;-28770;;17568;-46338;;-46338;;-46338
860079024;31/12/2016;2016;11095056;7473058;3621998;975511;516460;3270060;372839;109280;547430;6181;497839;55772;18521;37251;0;37251
832004823;31/12/2016;2016;1476172;437944;1038228;860318;;926482;527431;;444633;;;444633;93730;350903;;350903
800134425;31/12/2016;2016;1706474;1557096;149378;108725;;391087;83627;;-216611;;60226;-276837;39016;-315853;;-315853
830510425;31/12/2016;2016;1581056;;1581056;30488;188958;1315081;9583;;97922;90130;161397;26655;;26655;;26655
900403323;31/12/2016;2016;0;;0;0;;1543;303;-860314;-862160;;;-862160;2280;-864440;0;-864440
900269825;31/12/2016;2016;1397576;;1397576;40819;;1264967;8934;;164494;63449;76673;151270;90642;60628;;60628
860451220;31/12/2016;2016;775203;207400;567803;29;;179056;159847;;228929;;;228929;;228929;;228929
805026021;31/12/2016;2016;59985024;45161579;14823445;1061900;8298998;1884639;430137;0;5271571;2911541;5022877;3160235;1319142;1841093;0;1841093
900471218;31/12/2016;2016;3229121;2270897;958224;29910;;922311;46319;;19504;;240912;-221408;20816;-242224;;-242224
830016330;31/12/2016;2016;9469413;5328174;4141239;534498;496875;2030157;911134;;1237571;;531380;706191;211419;494772;;494772
800063923;31/12/2016;2016;8843928;3731462;5112466;63966;3033359;1153265;84397;4418;909829;2357;610852;301334;98201;203133;;203133
900231720;31/12/2016;2016;72055;0;72055;1701330;0;1695946;35228;0;42211;0;7634;34577;24583;9994;0;9994
860028938;31/12/2016;2016;1225678;900409;325269;35514;;306625;;;54158;;57176;-3018;4929;-7947;;-7947
800143164;31/12/2016;2016;4611720;2337083;2274637;6650;1212125;626301;11561;;431300;9583;284900;155983;74497;81486;;81486
900457817;31/12/2016;2016;11954020;11463232;490788;152961;;440654;65154;;137941;;106737;31204;10922;20282;;20282
800220225;31/12/2016;2016;6643022;5255803;1387219;78480;598323;541229;40792;;285355;455;75123;210687;87520;123167;;123167
800256724;31/12/2016;2016;3322632;1360088;1962544;0;795176;313357;;;854011;256358;640520;469849;60822;409027;;409027
830000129;31/12/2016;2016;2060068;0;2060068;72048;0;526032;0;0;1606084;0;673252;932832;101397;831435;0;831435
860501921;31/12/2016;2016;1076330;;1076330;284963;;998148;149000;;214145;;;214145;;214145;;214145
811036724;31/12/2016;2016;756291;22435;733856;54375;0;427079;;;361152;;;361152;21582;339570;;339570
860528324;31/12/2016;2016;3066415;2074687;991728;642528;;785872;;;848384;;612919;235465;44113;191352;;191352
830058936;31/12/2016;2016;12960286;10777256;2183030;4725;;1588283;81494;;517978;;;517978;176113;341865;;341865
860514377;31/12/2016;2016;4509004;2609327;1899677;376968;713325;580823;1565;;980932;;477580;503352;216509;286843;;286843
900568020;31/12/2016;2016;55000;0;55000;554898;502691;7478;;-203048;-103319;537990;36806;397865;25952;371913;0;371913
900085213;31/12/2016;2016;2983533;1008975;1974558;0;915365;649823;;;409370;130364;318990;220744;47838;172906;;172906
900475527;31/12/2016;2016;5708234;4199276;1508958;9256;498951;143478;4136;0;871649;0;619958;251691;143016;108675;;108675
900213817;31/12/2016;2016;3262433;1927530;1334903;271062;14929;1401224;151;0;189661;5;129089;60577;20597;39980;0;39980
