Nit;Fecha Corte;Duracion;Ganancia (pérdida);Otro resultado integral, neto de impuestos, ganancias (pérdidas) por revaluación;Total otro resultado integral que no se reclasificará al resultado del periodo, neto de impuestos;Total otro resultado integral;Resultado integral total;Otro resultado integral, neto de impuestos, diferencias de cambio por conversión;Otro resultado integral, neto de impuestos, ganancias (pérdidas) actuariales por planes de beneficios definidos;Ganancias (pérdidas) por coberturas de flujos de efectivo, neto de impuestos;Total otro resultado integral que se reclasificará al resultado del periodo, neto de impuestos
900400319;31/12/2016;2016;-103215;;;;-103215;;;;
900400332;31/12/2016;2016;64496;0;0;0;64496;0;0;0;0
900400367;31/12/2016;2016;-5000603;;;;;;;;
900400408;31/12/2016;2016;104887;;;;104887;;;;
900400472;31/12/2016;2016;-406808;;;;-406808;;;;
900400531;31/12/2016;2016;3220058;;;;;;;;
900400551;31/12/2016;2016;-457934;0;118553;118553;-339381;118553;0;0;0
900400571;31/12/2016;2016;71132;;;;71132;;;;
900400646;31/12/2016;2016;-2441117;;;;;;;;
900400783;31/12/2016;2016;61612;;;;;;;;
900400828;31/12/2016;2016;1000;;;;;;;;
900400865;31/12/2016;2016;429495;0;0;0;429495;0;0;0;0
900400874;31/12/2016;2016;1078638;;;;;;;;
900400883;31/12/2016;2016;80982;;;;;;;;
900401005;31/12/2016;2016;828521;;;;828521;;;;
900401110;31/12/2016;2016;1857844;;;;;;;;
900401137;31/12/2016;2016;119734;;;;;;;;
900401273;31/12/2016;2016;725356;;;;;;;;
900401300;31/12/2016;2016;5302739;;;;;;;;
900401352;31/12/2016;2016;96403;;;;;;;;
900401398;31/12/2016;2016;113558;;;;;;;;
900401532;31/12/2016;2016;101071;;;;;;;;
900401569;31/12/2016;2016;18521;;;;18521;;;;
900401593;31/12/2016;2016;2002696;;;;2002696;;;;
900401673;31/12/2016;2016;103596;;;;;;;;
900402081;31/12/2016;2016;-50408;;;;;;;;
900402171;31/12/2016;2016;1492048;0;0;0;1492048;0;0;0;0
900402175;31/12/2016;2016;513149;;;;;;;;
900402178;31/12/2016;2016;418992;;;;;;;;
900402212;31/12/2016;2016;-1470322;;;;;;;;
900402221;31/12/2016;2016;221169;0;0;0;221169;0;0;;
900402296;31/12/2016;2016;-199224;;;;;;;;
900402392;31/12/2016;2016;75410;0;0;0;75410;0;0;0;0
900402457;31/12/2016;2016;60734;;;;;;;;
900402494;31/12/2016;2016;13713;;;;;;;;
900402569;31/12/2016;2016;316130;;;;;;;;
900402779;31/12/2016;2016;578410;;;;578410;;;;
900402938;31/12/2016;2016;499533;;;;;;;;
900403091;31/12/2016;2016;1729274;;;;1729274;;;;
900403125;31/12/2016;2016;239150;;;;239150;;;;
900403217;31/12/2016;2016;82107;;;;;;;;
900403238;31/12/2016;2016;304641;;;;;;;;
900403245;31/12/2016;2016;-879126;0;0;0;-879126;0;0;0;0
900403264;31/12/2016;2016;1852159;;;;;;;;
900403296;31/12/2016;2016;-185235;;;;-185235;;;;
900403323;31/12/2016;2016;-864440;;;;;;;;
900403331;31/12/2016;2016;517329;;;;;;;;
900403349;31/12/2016;2016;1782670;;;;1782670;;;;
900403378;31/12/2016;2016;223563;;-48843;-48843;174720;-48843;;;
900403384;31/12/2016;2016;-314887;;;;;;;;
900403489;31/12/2016;2016;15819;;;;;;;;
900403523;31/12/2016;2016;-863727;;;;;;;;
900403546;31/12/2016;2016;459234;;;;459234;;;;
900403556;31/12/2016;2016;92000;;;;;;;;
900403559;31/12/2016;2016;1182166;;;;;;;;
900403600;31/12/2016;2016;254830;;;;254830;;;;
900403633;31/12/2016;2016;94564;;;;;;;;
900403665;31/12/2016;2016;-253345;;;;-253345;;;;
900403717;31/12/2016;2016;-26122;;;;;;;;
900403787;31/12/2016;2016;3395413;;;;;;;;
900403794;31/12/2016;2016;-2253465;;;;;;;;
900403824;31/12/2016;2016;19265;0;0;0;19265;0;0;0;0
900403825;31/12/2016;2016;359693;;;;359693;;;;
900403832;31/12/2016;2016;136701;;;;;;;;
900403836;31/12/2016;2016;-838471;;;;-838471;;;;
900403851;31/12/2016;2016;920408;;;;;;;;
900403862;31/12/2016;2016;850;;;;;;;;
900403926;31/12/2016;2016;127278;0;0;0;127278;0;0;0;0
900404131;31/12/2016;2016;2727818;0;0;0;2727818;0;0;0;0
900404233;31/12/2016;2016;417831;0;0;0;417831;0;0;0;0
900404239;31/12/2016;2016;179014;0;0;0;179014;0;0;0;0
900404250;31/12/2016;2016;4000;;;;;;;;
900404259;31/12/2016;2016;-35314;;;;;;;;
900404267;31/12/2016;2016;-667;;;;;;;;
900404327;31/12/2016;2016;407337;;;;;;;;
900404430;31/12/2016;2016;175589;;;;;;;;
900404431;31/12/2016;2016;522983;;;;;;;;
900404432;31/12/2016;2016;156091;;;;156091;;;;
900404441;31/12/2016;2016;255876;;;;;;;;
900404491;31/12/2016;2016;-9972;;;;;;;;
900404492;31/12/2016;2016;-72039553;;1254362;1254362;-70785191;1254362;;;
900404553;31/12/2016;2016;-53785;;;;;;;;
900404599;31/12/2016;2016;970815;0;0;0;970815;0;0;0;0
900404664;31/12/2016;2016;-285075;;-244629;-244629;-529704;-244629;;;
900404709;31/12/2016;2016;-218144;;;;-218144;;;;
900404845;31/12/2016;2016;219246;;;;;;;;
900404964;31/12/2016;2016;1544950;0;0;0;1544950;0;0;0;0
900404984;31/12/2016;2016;280902;0;0;0;280902;0;0;0;0
900405022;31/12/2016;2016;6436;;;;6436;;;;
900405027;31/12/2016;2016;366174;;;;;;;;
900405070;31/12/2016;2016;66;;;;;;;;
900405141;31/12/2016;2016;191730;;;;;;;;
900405147;31/12/2016;2016;-193262;;;;;;;;
900405205;31/12/2016;2016;725314;;;;;;;;
900405206;31/12/2016;2016;881565;;;;;;;;
900405230;31/12/2016;2016;-529839;;;;-529839;;;;
900405328;31/12/2016;2016;-70074;;;;;;;;
900405526;31/12/2016;2016;41676;;;;;;;;
900405543;31/12/2016;2016;-87910;;;;;;;;
900405749;31/12/2016;2016;448061;;;;448061;;;;
900405835;31/12/2016;2016;49415;0;0;0;49415;0;0;0;0
900405863;31/12/2016;2016;-89348;;;;;;;;
900405977;31/12/2016;2016;2919163;;;;2919163;;;;
900406005;31/12/2016;2016;41611;;;;41611;;;;
900406133;31/12/2016;2016;173829;;;;;;;;
900406158;31/12/2016;2016;-4617775;;;;;;;;
900406280;31/12/2016;2016;132130;;;;132130;;;;
900406293;31/12/2016;2016;-117616;;;;;;;;
900406436;31/12/2016;2016;-828063;;194507;194507;-633556;194507;;;
900406453;31/12/2016;2016;32465;0;0;0;32465;0;0;0;0
900406504;31/12/2016;2016;147863;0;0;0;147863;0;0;0;0
900406508;31/12/2016;2016;360512;;;;;;;;
900406525;31/12/2016;2016;-3706258;;;;;;;;
900406602;31/12/2016;2016;99657;;;;;;;;
900406882;31/12/2016;2016;393615;;;;;;;;
900406897;31/12/2016;2016;111193;;;;;;;;
900407097;31/12/2016;2016;-6807153;;;;;;;;
900407111;31/12/2016;2016;2292250;;0;0;2292250;0;;;
900407189;31/12/2016;2016;-264;;;;;;;;
900407473;31/12/2016;2016;0;;;;;;;;
900407659;31/12/2016;2016;-1319545;;;;;;;;
900407809;31/12/2016;2016;69562;;;;;;;;
900407949;31/12/2016;2016;-21648;0;123000;123000;101352;123000;0;0;0
900407958;31/12/2016;2016;47525;;;0;47525;;;0;0
900407987;31/12/2016;2016;1172298;;;;1172298;;;;
900407999;31/12/2016;2016;235520;;;;;;;;
900408032;31/12/2016;2016;54310;;;;;;;;
900408135;31/12/2016;2016;35123;;;;;;;;
900408234;31/12/2016;2016;11704;;;;11704;;;;
900408815;31/12/2016;2016;65871;;;;65871;;;;
900408959;31/12/2016;2016;297064;;;;297064;;;;
900408961;31/12/2016;2016;-238747;;;;;;;;
900409034;31/12/2016;2016;-1344493;3571149;3571149;3571149;2226656;;;;
900409095;31/12/2016;2016;-1549472;;;;-1549472;;;;
900409197;31/12/2016;2016;0;;;;;;;;
900409239;31/12/2016;2016;-495923;0;0;0;-495923;0;0;0;0
900409244;31/12/2016;2016;68909;;;;;;;;
900409419;31/12/2016;2016;15710;;;;15710;;;;
900409587;31/12/2016;2016;12642826;0;0;0;12642826;0;0;0;0
900409589;31/12/2016;2016;-67849;0;0;45451;-22398;0;0;45451;45451
900409651;31/12/2016;2016;1010829;;;;;;;;
900409720;31/12/2016;2016;326415;;;;;;;;
900409868;31/12/2016;2016;612125;;;;;;;;
900409882;31/12/2016;2016;1789544;;3748;3748;1793292;3748;;;
900409928;31/12/2016;2016;212472;;;;;;;;
900409984;31/12/2016;2016;683906;;73414;73414;757320;73414;0;;
900410156;31/12/2016;2016;1874;;;;;;;;
900410229;31/12/2016;2016;458048;;;;;;;;
900410392;31/12/2016;2016;12934643;;;;;;;;
900410398;31/12/2016;2016;-416404;;;;;;;;
900410434;31/12/2016;2016;-122580;;;;-122580;;;;
900410473;31/12/2016;2016;-184833;;;;;;;;
900411005;31/12/2016;2016;252890;1379169;1379169;1379169;1632059;;;;
900411057;31/12/2016;2016;-163547;;;;;;;;
900411074;31/12/2016;2016;122177;;;;;;;;
900411080;31/12/2016;2016;245661;;;;;;;;
900411105;31/12/2016;2016;6498;;;;;;;;
900411142;31/12/2016;2016;1136530;0;0;0;1136530;0;0;0;0
900411171;31/12/2016;2016;63913;;;;;;;;
900411291;31/12/2016;2016;1108199;;;;1108199;;;;
900411374;31/12/2016;2016;49154;;;;;;;;
900411440;31/12/2016;2016;376500;;;;;;;;
900411468;31/12/2016;2016;72242;;;;;;;;
900411551;31/12/2016;2016;-44156;;;;;;;;
900411596;31/12/2016;2016;139679;;;;139679;;;;
900411615;31/12/2016;2016;12462;;;;;;;;
900411688;31/12/2016;2016;-41988;5072310;5072310;5072310;5030322;;;;
900411780;31/12/2016;2016;178897;;;;178897;;;;
900411781;31/12/2016;2016;1488581;0;0;0;1488581;0;0;0;0
900411936;31/12/2016;2016;-59492;;;;;;;;
900411991;31/12/2016;2016;476174;;;;;;;;
900412021;31/12/2016;2016;1962485;0;0;0;1962485;0;0;0;0
900412031;31/12/2016;2016;203911;;;;203911;;;;
900412107;31/12/2016;2016;379189;;;;;;;;
900412178;31/12/2016;2016;181002;0;0;0;181002;0;0;0;0
900412221;31/12/2016;2016;527615;;;;;;;;
900412260;31/12/2016;2016;54848;0;0;0;54848;0;0;0;0
900412452;31/12/2016;2016;296689;;;;;;;;
900412755;31/12/2016;2016;-8815;0;0;;-8815;0;0;0;0
900412789;31/12/2016;2016;-97288;;;;;;;;
900413010;31/12/2016;2016;-190062;;;;;;;;
900413142;31/12/2016;2016;111531;0;0;0;111531;0;0;0;0
900413155;31/12/2016;2016;27675;;;;27675;;;;
900413476;31/12/2016;2016;2543677;;;;;;;;
900413487;31/12/2016;2016;214818;0;0;0;214818;0;0;0;0
900413539;31/12/2016;2016;2376574;0;0;0;2376574;0;0;0;0
900414047;31/12/2016;2016;19669;;;;;;;;
900414105;31/12/2016;2016;49268;;;;49268;;;;
900414272;31/12/2016;2016;45206;;;;;;;;
900414376;31/12/2016;2016;-120662;;;;;;;;
900414587;31/12/2016;2016;254035;;;;;;;;
900414871;31/12/2016;2016;2360763;0;0;0;2360763;0;0;0;0
900415141;31/12/2016;2016;-320176;;;;;;;;
900415165;31/12/2016;2016;5352409;7353059;7353059;7353059;12705468;;;;
900415443;31/12/2016;2016;709898;0;0;0;709898;0;0;0;0
900415445;31/12/2016;2016;268831;;;;268831;;;;
900415600;31/12/2016;2016;396852;;;;;;;;
900415670;31/12/2016;2016;129918;;;;;;;;
900415805;31/12/2016;2016;80432;;;;;;;;
900415971;31/12/2016;2016;9369;;0;0;9369;0;;;
900416025;31/12/2016;2016;918532;;;;;;;;
900416137;31/12/2016;2016;1411690;;;;1411690;;;;
900416224;31/12/2016;2016;60135;;;;;;;;
900416225;31/12/2016;2016;547492;;;;;;;;
900416372;31/12/2016;2016;14707;;;;14707;;;;
900416536;31/12/2016;2016;2229976;;;;;;;;
900416594;31/12/2016;2016;586686;;208992;208992;795678;208992;;;
900416666;31/12/2016;2016;66265;;;;;;;;
900416735;31/12/2016;2016;124385;;;;;;;;
900416745;31/12/2016;2016;77543;;;;77543;;;;
900416765;31/12/2016;2016;-2429915;;;;;;;;
900416953;31/12/2016;2016;79999;0;0;0;79999;0;0;;
900416984;31/12/2016;2016;-92498;0;0;0;-92498;0;0;0;0
900417233;31/12/2016;2016;-250882;0;0;0;-250882;0;0;0;0
900417298;31/12/2016;2016;491596;;;;;;;;
900417468;31/12/2016;2016;241442;;;;241442;;;;
900417707;31/12/2016;2016;87524;;;;;;;;
900417844;31/12/2016;2016;76449;;;;76449;;;;
900417990;31/12/2016;2016;-401428;;;;-401428;;;;
900418177;31/12/2016;2016;-1604;;;;;;;;
900418203;31/12/2016;2016;637878;;;;;;;;
900418252;31/12/2016;2016;-6496440;;;;;;;;
900418415;31/12/2016;2016;1081571;;;;;;;;
900418634;31/12/2016;2016;-720929;0;0;0;-720929;0;0;0;0
900418656;31/12/2016;2016;106834;;;;106834;;;;
900419011;31/12/2016;2016;-677420;;;;;;;;
900419042;31/12/2016;2016;614912;600000;600000;600000;1214912;;;;
900419302;31/12/2016;2016;89164;;;;;;;;
900419311;31/12/2016;2016;27090;861271;861271;861271;888361;;0;0;0
900419471;31/12/2016;2016;658564;;;;658564;;;;
900419513;31/12/2016;2016;320380;;;;320380;;;;
900419691;31/12/2016;2016;355424;;;;;;;;
900419734;31/12/2016;2016;-845193;;;;;;;;
900419840;31/12/2016;2016;937336;0;0;0;937336;0;0;0;0
900420122;31/12/2016;2016;-7041313;;;;-7041313;;;;
900420504;31/12/2016;2016;-257291;;;;;;;;
900420576;31/12/2016;2016;-1187781;;;;;;;;
900420590;31/12/2016;2016;-81232;;;;;;;;
900420715;31/12/2016;2016;850090;0;0;0;850090;0;0;0;0
900420747;31/12/2016;2016;136755;0;0;0;136755;0;0;0;0
900420783;31/12/2016;2016;-8663992;;;;;;;;
900420858;31/12/2016;2016;-235437;;;;-235437;;;;
900421224;31/12/2016;2016;395942;;;;;;;;
900421299;31/12/2016;2016;888795;0;0;0;888795;0;0;0;0
900421337;31/12/2016;2016;350567;;;;;;;;
900421416;31/12/2016;2016;1117475;;;;;;;;
900421445;31/12/2016;2016;130892;;;;;;;;
900421451;31/12/2016;2016;394923;;;;394923;;;;
900421469;31/12/2016;2016;3443026;;;;;;;;
900421576;31/12/2016;2016;519092;0;0;0;519092;0;0;0;0
900421677;31/12/2016;2016;-118296;;;;;;;;
900421876;31/12/2016;2016;5110607;;;;;;;;
900421893;31/12/2016;2016;-3645835;;;;-3645835;;;;
900422058;31/12/2016;2016;123493;;;;;;;;
900422088;31/12/2016;2016;431400;;;;;;;;
900422154;31/12/2016;2016;186793;;;;;;;;
900422207;31/12/2016;2016;785494;;;;;;;;
900422419;31/12/2016;2016;1664550;;;;1664550;;;;
900422536;31/12/2016;2016;182847;0;0;0;182847;0;0;0;0
900422805;31/12/2016;2016;600211;;;;;;;;
900422935;31/12/2016;2016;-775278;;;;;;;;
900422940;31/12/2016;2016;373489;1636;1636;1636;375125;;;;
900422989;31/12/2016;2016;2634478;;;;;;;;
900423285;31/12/2016;2016;155908;;;;155908;;;;
900423321;31/12/2016;2016;-53348;;;;-53348;;;;
900423438;31/12/2016;2016;73529;;;;;;;;
900423569;31/12/2016;2016;249340;0;0;0;249340;0;0;0;0
900423762;31/12/2016;2016;12071;;;;12071;;;;
900423764;31/12/2016;2016;193372;;;;;;;;
900423837;31/12/2016;2016;424272;;;;424272;;;;
900423875;31/12/2016;2016;33505;;;;;;;;
900423909;31/12/2016;2016;-302088;;;;;;;;
900423948;31/12/2016;2016;1258908;0;0;0;1258908;0;0;0;0
900424203;31/12/2016;2016;-22343;;;;;;;;
900424218;31/12/2016;2016;1615223;;;;;;;;
900424285;31/12/2016;2016;69136;;;;;;;;
900424295;31/12/2016;2016;-6129992;;;;;;;;
900424365;31/12/2016;2016;112936;;;;112936;;;;
900424449;31/12/2016;2016;-97493;;;;-97493;;;;
900424524;31/12/2016;2016;63731;0;0;0;63731;0;0;0;0
900424527;31/12/2016;2016;-6101299;;;;;;;;
900424768;31/12/2016;2016;228550;;;;;;;;
900424808;31/12/2016;2016;163565;;;;;;;;
900424891;31/12/2016;2016;25135;0;0;0;25135;0;0;0;0
900424919;31/12/2016;2016;544495;;;;;;;;
900424958;31/12/2016;2016;-2786348;;;;;;;;
900424979;31/12/2016;2016;-213609;;;;;;;;
900425316;31/12/2016;2016;-1539001;;;;-1539001;;;;
900425351;31/12/2016;2016;170596;;;;;;;;
900425436;31/12/2016;2016;175491;;;;;;;;
900425614;31/12/2016;2016;79578;;;;;;;;
900425637;31/12/2016;2016;91068;;;;;;;;
900425683;31/12/2016;2016;-3408528;;;;;;;;
900425964;31/12/2016;2016;4697326;;;;;;;;
900426105;31/12/2016;2016;1086274;;;;1086274;;;;
900426111;31/12/2016;2016;3274344;0;0;0;3274344;0;0;0;0
900426153;31/12/2016;2016;126969;;;;;;;;
900426371;31/12/2016;2016;1985;;;;;;;;
900426516;31/12/2016;2016;-27785;;;;;;;;
900426573;31/12/2016;2016;74533;;;;;;;;
900426606;31/12/2016;2016;564459;;;;;;;;
900426785;31/12/2016;2016;2070518;0;0;0;2070518;0;0;0;0
900426883;31/12/2016;2016;32228;;;;;;;;
900426895;31/12/2016;2016;-1349690;;;;;;;;
900426985;31/12/2016;2016;13618;;;;13618;;;;
900427049;31/12/2016;2016;-51963;;;;-51963;;;;
900427085;31/12/2016;2016;272387;;;;;;;;
900427247;31/12/2016;2016;34080;;;;;;;;
900427392;31/12/2016;2016;54864;;;;;;;;
900427638;31/12/2016;2016;6150851;;;;;;;;
900427660;31/12/2016;2016;-89407;0;0;0;-89407;0;0;0;0
900428304;31/12/2016;2016;128910;;;;;;;;
900428388;31/12/2016;2016;1021897;;;;;;;;
900428423;31/12/2016;2016;414493;;;;;;;;
900428526;31/12/2016;2016;877500;;;;;;;;
900428557;31/12/2016;2016;770248;;;;;;;;
900428684;31/12/2016;2016;205592;;;;205592;;;;
900428743;31/12/2016;2016;2465520;;;;;;;;
900428753;31/12/2016;2016;85451;0;0;0;85451;0;0;0;0
900428755;31/12/2016;2016;2699;;;;;;;;
900429098;31/12/2016;2016;18095;0;0;0;18095;0;0;0;0
900429231;31/12/2016;2016;350207;0;0;0;350207;0;0;0;0
900429324;31/12/2016;2016;-973405;0;0;0;-973405;0;0;0;0
900429341;31/12/2016;2016;1083098;0;0;0;1083098;0;0;;
900429414;31/12/2016;2016;-259680;;;;-259680;;;;
900429518;31/12/2016;2016;-53645;;;;;;;;
900429636;31/12/2016;2016;371307;0;0;0;371307;0;0;0;0
900429757;31/12/2016;2016;-36383;0;0;0;-36383;0;0;0;0
900429774;31/12/2016;2016;69351;;;;;;;;
900429780;31/12/2016;2016;1354173;14062449;14062449;14062449;15416622;;;;
900429790;31/12/2016;2016;586970;;;;;;;;
900429861;31/12/2016;2016;1467855;;;;;;;;
900429938;31/12/2016;2016;406935;;0;0;406935;;;;
900429973;31/12/2016;2016;81196;;;;81196;;;;
900430054;31/12/2016;2016;0;;;;;;;;
900430106;31/12/2016;2016;179075;;;;179075;;;;
900430131;31/12/2016;2016;-199956;;43612;43612;-156344;43612;;;
900430300;31/12/2016;2016;2675629;;;;;;;;
900430313;31/12/2016;2016;-6126064;;;;;;;;
900430417;31/12/2016;2016;272451;;;;272451;;;;
900430458;31/12/2016;2016;205567;;;;;;;;
900430690;31/12/2016;2016;-39214;;;;;;;;
900430977;31/12/2016;2016;64056;;;;;;;;
900431011;31/12/2016;2016;189109;0;0;0;189109;0;0;0;0
900431539;31/12/2016;2016;-6357556;;;;;;;;
900431548;31/12/2016;2016;59566;;;;;;;;
900431905;31/12/2016;2016;651443;-5339;-5339;-5339;646104;;;;
900431997;31/12/2016;2016;7101;;;;;;;;
900432454;31/12/2016;2016;254600;;;;;;;;
900432467;31/12/2016;2016;-283502;;;;-283502;;;;
900432570;31/12/2016;2016;316821;;;;;;;;
900432629;31/12/2016;2016;-212;;;;;;;;
900432633;31/12/2016;2016;-1352834;;;;;;;;
900432676;31/12/2016;2016;-154253;;;;;;;;
900432798;31/12/2016;2016;527272;;;;527272;;;;
900433053;31/12/2016;2016;-181828;;;;;;;;
900433100;31/12/2016;2016;100835;;;931548;1032383;;;931548;931548
900433173;31/12/2016;2016;275699;;;;;;;;
900433372;31/12/2016;2016;-1393698;;;;-1393698;;;;
900433421;31/12/2016;2016;3065118;0;0;0;3065118;0;0;0;0
900433563;31/12/2016;2016;224228;0;0;0;224228;0;0;0;0
900433636;31/12/2016;2016;-79898;;;;;;;;
900433749;31/12/2016;2016;2707;;;;2707;;;;
900433767;31/12/2016;2016;15171;;;;15171;;;;
900434009;31/12/2016;2016;1584481;;;;;;;;
900434057;31/12/2016;2016;154522;;;;154522;;;;
900434067;31/12/2016;2016;-371250;;;;;;;;
900434109;31/12/2016;2016;124158;;;;;;;;
900434359;31/12/2016;2016;-31477;;;;-31477;;;;
900434392;31/12/2016;2016;-247413;;;;;;;;
900434435;31/12/2016;2016;301774;0;0;0;301774;0;0;0;0
900434532;31/12/2016;2016;1574505;;;;;;;;
900434609;31/12/2016;2016;25402;0;0;0;25402;0;0;0;0
900434637;31/12/2016;2016;586184;0;0;0;586184;0;0;0;0
900434733;31/12/2016;2016;369301;;;;;;;;
900434793;31/12/2016;2016;345878;;;;;;;;
900434952;31/12/2016;2016;75633;0;0;0;75633;0;0;0;0
900435138;31/12/2016;2016;3273;;;;3273;;;;
900435162;31/12/2016;2016;110789;;;;;;;;
900435204;31/12/2016;2016;-81669;0;0;0;-81669;0;0;0;0
900435269;31/12/2016;2016;-2198562;;;;;;;;
900435371;31/12/2016;2016;-32312;;;;-32312;;;;
900435449;31/12/2016;2016;-16352;0;0;0;-16352;0;0;0;0
900435451;31/12/2016;2016;-417586;;;;;;;;
900435471;31/12/2016;2016;-49649;;;;;;;;
900435473;31/12/2016;2016;396654;;;;;;;;
900435520;31/12/2016;2016;-20613;0;0;0;-20613;0;0;0;0
900435537;31/12/2016;2016;-150946;;;;;;;;
900435574;31/12/2016;2016;184;;;;;;;;
900435790;31/12/2016;2016;61292;0;0;0;61292;0;0;0;0
900435831;31/12/2016;2016;256642;;;;;;;;
900435838;31/12/2016;2016;0;;;;;;;;
900435935;31/12/2016;2016;288976;;;;288976;;;;
900436002;31/12/2016;2016;64558;182376;182376;182376;246934;0;0;0;0
900436039;31/12/2016;2016;1622066;;;;;;;;
900436114;31/12/2016;2016;466882;;;;;;;;
900436226;31/12/2016;2016;328859;;;;;;;;
900436301;31/12/2016;2016;704061;;;;;;;;
900436389;31/12/2016;2016;396370;0;0;0;396370;0;0;0;0
900436492;31/12/2016;2016;241110;;;;;;;;
900436579;31/12/2016;2016;226443;;-52364;-52364;174079;-52364;;;
900436710;31/12/2016;2016;-15171;;;;-15171;;;;
900436727;30/06/2016;2016-S1;301967;0;-86939;-86939;215028;-86939;0;0;0
900436727;31/12/2016;2016-S1;301967;;-86939;-86939;215028;-86939;;;
900436727;31/12/2016;2016-S2;-71342;;-50740;-50740;-122082;-50740;;;
900436743;31/12/2016;2016;1026986;;;;1026986;;;;
900436755;31/12/2016;2016;-108377;;;;-108377;;;;
900436767;31/12/2016;2016;-15171;;;;;;;;
900436851;31/12/2016;2016;-870436;;;;;;;;
900437039;31/12/2016;2016;826413;;;;;;;;
900437112;31/12/2016;2016;56428;;;;56428;;;;
900437196;31/12/2016;2016;8194;0;-41726;-41726;-33532;-41726;0;0;0
900437369;31/12/2016;2016;1878048;;;;;;;;
900437533;31/12/2016;2016;12511;;;;;;;;
900437543;31/12/2016;2016;116173;0;0;0;116173;0;0;0;0
900437638;31/12/2016;2016;758355;;;;;;;;
900437839;31/12/2016;2016;-11816;;;;;;;;
900437953;31/12/2016;2016;184604;0;0;0;184604;0;0;0;0
900438044;31/12/2016;2016;415522;;;;;;;;
900438137;31/12/2016;2016;681526;;;;;;;;
900438281;31/12/2016;2016;339262;;;;;;;;
900438285;31/12/2016;2016;2217643;;;;2217643;;;;
900438353;31/12/2016;2016;-938942;0;0;0;-938942;0;0;0;0
900438360;31/12/2016;2016;207594;;;;;;;;
900438410;31/12/2016;2016;34649576;1102373;1102373;1102373;35751949;;;;
900438438;31/12/2016;2016;174565;;;;;;;;
900438551;31/12/2016;2016;-445674;;;;-445674;;;;
900438590;31/12/2016;2016;2768128;;;;;;;;
900438636;31/12/2016;2016;21663;;0;0;21663;0;;0;0
900438654;31/12/2016;2016;1192868;;;;;;;;
900438670;31/12/2016;2016;31505;;;;31505;;;;
900438754;31/12/2016;2016;118976;;;;;;;;
900438806;31/12/2016;2016;48953;;;-17953;31000;;;-17953;-17953
900438830;31/12/2016;2016;1823377;;;;1823377;;;;
900438876;31/12/2016;2016;531429;;;;;;;;
900438907;31/12/2016;2016;363300;;0;0;363300;0;;;
900439170;31/12/2016;2016;84981;;;;;;;;
900439301;31/12/2016;2016;-2106218;;;;-2106218;;;;
900439430;31/12/2016;2016;-1209726;0;0;0;-1209726;0;0;0;0
900439501;31/12/2016;2016;2063924;;;;;;;;
900439736;31/12/2016;2016;81978;;;;81978;;;;
900439861;31/12/2016;2016;46414;;;;;;;;
900440034;31/12/2016;2016;131655;0;0;0;131655;0;0;0;0
900440078;31/12/2016;2016;207169;;;;;;;;
900440256;31/12/2016;2016;6229;;;;;;;;
900440336;31/12/2016;2016;26127;;;;;;;;
900440362;31/12/2016;2016;-553584;;;;;;;;
900440441;31/12/2016;2016;-2560734;;;;;;;;
900440546;31/12/2016;2016;-1737618;;;;;;;;
900440576;31/12/2016;2016;59783;;;;;;;;
900440578;31/12/2016;2016;12987;;;;;;;;
900440663;31/12/2016;2016;2480539;;;;;;;;
900440673;31/12/2016;2016;-21784;;;;;;;;
900440679;31/12/2016;2016;137340;0;0;0;137340;0;0;0;0
900440729;31/12/2016;2016;1388233;;;;;;;;
900440979;31/12/2016;2016;111799;;;;;;;;
900441005;31/12/2016;2016;-862575;;;;;;;;
900441095;31/12/2016;2016;-147203;0;0;0;-147203;0;0;0;0
900441101;31/12/2016;2016;153427;;;;;;;;
900441169;31/12/2016;2016;236590;;;;236590;;;;
900441561;31/12/2016;2016;17384;;;;;;;;
900441566;31/12/2016;2016;58134;;;;;;;;
900441711;31/12/2016;2016;281063;;;;;;;;
900441712;31/12/2016;2016;11897;0;0;0;11897;0;0;0;0
900441721;31/12/2016;2016;-766915;;;;-766915;;;;
900441837;31/12/2016;2016;29328;;;;;;;;
900441899;31/12/2016;2016;195079;;;;;;;;
900441939;31/12/2016;2016;17941;;;;;;;;
900442057;31/12/2016;2016;-359213;0;0;0;-359213;0;0;0;0
900442143;31/12/2016;2016;2094;;;;;;;;
900442177;31/12/2016;2016;-503779;0;0;0;-503779;0;0;0;0
900442284;31/12/2016;2016;-310477743;;;;-310477743;;;;
900442314;31/12/2016;2016;252000;;;;252000;;;;
900442428;31/12/2016;2016;89130;;;;;;;;
900442467;31/12/2016;2016;61927810;;;;61927810;;;;
900442603;31/12/2016;2016;252195;;;;252195;;;;
900442659;31/12/2016;2016;-8241224;;;;;;;;
900442709;31/12/2016;2016;3560072;0;0;0;3560072;0;0;0;0
900442893;31/12/2016;2016;284650;;;;;;;;
900443000;31/12/2016;2016;2118727;0;0;0;2118727;0;0;0;0
900443129;31/12/2016;2016;734471;;;;;;;;
900443255;31/12/2016;2016;-66075;;;;;;;;
900443296;31/12/2016;2016;1248088;;;;1248088;;;;
900443423;31/12/2016;2016;-119463;;;;-119463;;;;
900443718;31/12/2016;2016;75409;;;;;;;;
900444014;31/12/2016;2016;73073;;;;;;;;
